day,fee_tier,volume
2021-05-14 00:00:00.000 UTC,5bp,3707304.892563028
2021-08-22 00:00:00.000 UTC,5bp,253444520.0130048
2024-01-27 00:00:00.000 UTC,30bp,2333380.393389972
2022-02-12 00:00:00.000 UTC,30bp,84112856.41362065
2025-03-02 00:00:00.000 UTC,5bp,385259301.93836665
2023-02-20 00:00:00.000 UTC,30bp,21480564.930321246
2024-10-15 00:00:00.000 UTC,30bp,32680789.114981744
2024-07-07 00:00:00.000 UTC,30bp,11292027.388646925
2024-04-24 00:00:00.000 UTC,5bp,237611147.18929493
2022-12-08 00:00:00.000 UTC,5bp,293177204.04705167
2021-10-18 00:00:00.000 UTC,30bp,116105678.92853814
2022-02-24 00:00:00.000 UTC,30bp,226188605.92965057
2023-02-04 00:00:00.000 UTC,30bp,11650590.474783927
2022-09-07 00:00:00.000 UTC,30bp,81475335.5384703
2022-06-17 00:00:00.000 UTC,5bp,477037722.0023323
2023-05-15 00:00:00.000 UTC,5bp,200174407.3398253
2024-06-24 00:00:00.000 UTC,30bp,59213775.41007688
2024-06-16 00:00:00.000 UTC,30bp,11206108.970473815
2023-11-26 00:00:00.000 UTC,5bp,168912998.38884437
2024-08-10 00:00:00.000 UTC,5bp,75476075.19942051
2024-04-03 00:00:00.000 UTC,30bp,42588507.73625273
2023-03-10 00:00:00.000 UTC,5bp,1137213553.2877111
2021-10-31 00:00:00.000 UTC,5bp,340268350.3560655
2023-07-20 00:00:00.000 UTC,30bp,6761573.388962396
2021-12-20 00:00:00.000 UTC,30bp,157630627.1960584
2023-09-21 00:00:00.000 UTC,5bp,169695103.83395332
2022-04-07 00:00:00.000 UTC,5bp,812022686.8249938
2023-04-24 00:00:00.000 UTC,30bp,24228970.34118884
2023-05-20 00:00:00.000 UTC,5bp,106138487.17282934
2023-05-23 00:00:00.000 UTC,5bp,151396408.1267039
2022-10-03 00:00:00.000 UTC,5bp,254343403.83166677
2023-03-05 00:00:00.000 UTC,30bp,11401492.951972581
2023-12-12 00:00:00.000 UTC,30bp,11487306.323716134
2023-12-17 00:00:00.000 UTC,30bp,8568980.231938764
2025-01-23 00:00:00.000 UTC,5bp,964578756.4489709
2023-06-29 00:00:00.000 UTC,30bp,7667479.802316118
2024-07-20 00:00:00.000 UTC,5bp,215701228.0383352
2021-06-24 00:00:00.000 UTC,30bp,115074999.26657045
2023-11-10 00:00:00.000 UTC,5bp,412117066.8627944
2023-11-18 00:00:00.000 UTC,5bp,261865056.377016
2024-03-05 00:00:00.000 UTC,5bp,639984239.9462253
2021-08-10 00:00:00.000 UTC,5bp,498048064.0458304
2022-06-04 00:00:00.000 UTC,30bp,18605161.24030849
2023-07-28 00:00:00.000 UTC,30bp,3093148.631392926
2025-01-02 00:00:00.000 UTC,5bp,206546000.39630613
2023-06-05 00:00:00.000 UTC,5bp,380076408.94879
2022-05-14 00:00:00.000 UTC,30bp,105940180.95230255
2021-09-11 00:00:00.000 UTC,30bp,87214342.45891467
2022-08-06 00:00:00.000 UTC,5bp,307391529.6182203
2022-08-14 00:00:00.000 UTC,30bp,29856933.131349236
2022-04-02 00:00:00.000 UTC,30bp,78365945.23178765
2024-06-21 00:00:00.000 UTC,30bp,30382750.73961089
2024-06-29 00:00:00.000 UTC,30bp,2995085.7816745667
2022-12-16 00:00:00.000 UTC,5bp,535425072.24645656
2024-05-10 00:00:00.000 UTC,5bp,200804262.40703553
2022-03-30 00:00:00.000 UTC,30bp,71550283.81888239
2022-03-09 00:00:00.000 UTC,30bp,74176665.39970094
2025-03-06 00:00:00.000 UTC,5bp,147433453.38262045
2023-06-13 00:00:00.000 UTC,5bp,238448822.8945982
2021-07-28 00:00:00.000 UTC,5bp,453816332.8302928
2022-07-24 00:00:00.000 UTC,5bp,506424768.3090415
2021-06-08 00:00:00.000 UTC,5bp,162334603.80795485
2022-04-15 00:00:00.000 UTC,5bp,410121800.5357262
2024-08-26 00:00:00.000 UTC,30bp,3937355.2742039906
2024-12-04 00:00:00.000 UTC,30bp,44295815.82053825
2024-03-26 00:00:00.000 UTC,5bp,422666332.73169696
2023-01-06 00:00:00.000 UTC,5bp,195322039.75078875
2022-01-23 00:00:00.000 UTC,5bp,1398511197.744946
2021-06-03 00:00:00.000 UTC,30bp,318175441.78771913
2023-05-02 00:00:00.000 UTC,30bp,8887348.93382857
2024-04-16 00:00:00.000 UTC,5bp,360193317.7171891
2022-12-21 00:00:00.000 UTC,5bp,139315736.53006682
2022-02-21 00:00:00.000 UTC,5bp,1278690530.77579
2021-12-28 00:00:00.000 UTC,30bp,101377311.3660529
2024-10-07 00:00:00.000 UTC,5bp,150997925.3458093
2022-09-12 00:00:00.000 UTC,30bp,67035309.429444
2024-06-08 00:00:00.000 UTC,30bp,5073629.096638439
2021-05-26 00:00:00.000 UTC,5bp,1131720.673188307
2025-02-21 00:00:00.000 UTC,5bp,553213786.646463
2024-01-28 00:00:00.000 UTC,5bp,87507079.21733049
2024-01-10 00:00:00.000 UTC,30bp,44023111.76982695
2024-01-23 00:00:00.000 UTC,30bp,33931454.52134283
2022-03-25 00:00:00.000 UTC,30bp,77186210.85397558
2023-08-10 00:00:00.000 UTC,30bp,2402396.3090747134
2021-11-08 00:00:00.000 UTC,30bp,53249688.19749298
2024-10-28 00:00:00.000 UTC,30bp,22464921.05138686
2022-11-17 00:00:00.000 UTC,30bp,43375708.18976423
2022-11-25 00:00:00.000 UTC,30bp,23917496.544634957
2024-09-29 00:00:00.000 UTC,5bp,74198310.95628676
2024-09-24 00:00:00.000 UTC,30bp,3045335.699923815
2022-12-13 00:00:00.000 UTC,5bp,565342680.369013
2022-02-08 00:00:00.000 UTC,5bp,670404688.094371
2023-01-14 00:00:00.000 UTC,30bp,40111109.427308485
2024-05-31 00:00:00.000 UTC,30bp,22403827.326595087
2023-08-23 00:00:00.000 UTC,5bp,316608627.35915655
2023-08-02 00:00:00.000 UTC,30bp,8559189.473371582
2023-02-17 00:00:00.000 UTC,30bp,35041263.3624514
2023-02-12 00:00:00.000 UTC,30bp,13074891.262643257
2024-07-12 00:00:00.000 UTC,5bp,135622671.84727147
2022-04-23 00:00:00.000 UTC,30bp,18147280.09127248
2023-10-12 00:00:00.000 UTC,5bp,162789144.9601899
2023-10-20 00:00:00.000 UTC,5bp,219821664.5873172
2024-09-21 00:00:00.000 UTC,5bp,59717553.59031511
2024-09-16 00:00:00.000 UTC,30bp,3982630.8049691175
2021-08-26 00:00:00.000 UTC,5bp,381388878.8385439
2024-01-15 00:00:00.000 UTC,30bp,8082365.856027452
2024-01-02 00:00:00.000 UTC,30bp,14065353.361290082
2021-10-02 00:00:00.000 UTC,5bp,324139163.4283947
2024-05-18 00:00:00.000 UTC,30bp,10113376.26772324
2022-01-15 00:00:00.000 UTC,5bp,357887392.7080852
2022-01-31 00:00:00.000 UTC,5bp,646561479.8084161
2021-09-03 00:00:00.000 UTC,5bp,405158159.78997964
2021-11-21 00:00:00.000 UTC,5bp,487406729.5289378
2023-11-05 00:00:00.000 UTC,5bp,247372595.87420234
2024-12-25 00:00:00.000 UTC,5bp,144805317.9520436
2024-12-12 00:00:00.000 UTC,30bp,11022083.454561997
2021-05-18 00:00:00.000 UTC,5bp,11176796.075421477
2024-03-13 00:00:00.000 UTC,30bp,14265635.771173729
2023-12-25 00:00:00.000 UTC,30bp,7133895.502154338
2023-07-12 00:00:00.000 UTC,30bp,5821245.934120586
2025-03-09 00:00:00.000 UTC,30bp,39306432.10747869
2023-08-05 00:00:00.000 UTC,30bp,789324.772936143
2023-02-25 00:00:00.000 UTC,30bp,11399949.322869109
2022-08-09 00:00:00.000 UTC,30bp,50608970.49363322
2021-06-16 00:00:00.000 UTC,30bp,171656936.9886063
2022-09-20 00:00:00.000 UTC,30bp,69809316.04022917
2022-06-12 00:00:00.000 UTC,30bp,87194411.15403375
2023-04-08 00:00:00.000 UTC,5bp,96825496.01517822
2024-12-07 00:00:00.000 UTC,30bp,1121594.6357353858
2024-03-18 00:00:00.000 UTC,5bp,435239356.83918643
2022-12-29 00:00:00.000 UTC,5bp,144269101.1426377
2021-10-15 00:00:00.000 UTC,5bp,682139463.3245375
2023-01-27 00:00:00.000 UTC,30bp,26104971.842926886
2022-03-17 00:00:00.000 UTC,30bp,37474319.63999032
2022-01-05 00:00:00.000 UTC,30bp,185284112.04732728
2021-07-23 00:00:00.000 UTC,30bp,78931914.57434317
2021-11-29 00:00:00.000 UTC,30bp,78728787.14144962
2024-11-13 00:00:00.000 UTC,30bp,90477612.6429701
2021-09-08 00:00:00.000 UTC,5bp,519381631.8711026
2022-09-25 00:00:00.000 UTC,5bp,209106162.06247008
2022-09-04 00:00:00.000 UTC,30bp,23581153.643096942
2022-06-25 00:00:00.000 UTC,5bp,305004755.1798374
2024-08-31 00:00:00.000 UTC,5bp,43140064.04493152
2024-04-11 00:00:00.000 UTC,30bp,30151808.897825483
2022-10-27 00:00:00.000 UTC,30bp,57487397.80140741
2021-05-10 00:00:00.000 UTC,5bp,10346213.65271261
2021-05-05 00:00:00.000 UTC,30bp,2294452.3016816797
2023-03-18 00:00:00.000 UTC,5bp,695573101.4752045
2024-09-08 00:00:00.000 UTC,5bp,107017238.82586369
2021-10-10 00:00:00.000 UTC,30bp,91216210.02783155
2023-01-11 00:00:00.000 UTC,5bp,281753505.44478536
2024-05-02 00:00:00.000 UTC,5bp,313898051.5222804
2025-03-01 00:00:00.000 UTC,30bp,3230180.19761141
2023-06-26 00:00:00.000 UTC,5bp,342390097.915022
2022-01-10 00:00:00.000 UTC,5bp,1117079236.291123
2024-11-21 00:00:00.000 UTC,30bp,75734129.96988001
2024-11-29 00:00:00.000 UTC,30bp,20867651.5238677
2023-09-29 00:00:00.000 UTC,30bp,5228613.522121512
2023-08-15 00:00:00.000 UTC,5bp,105437731.7274518
2022-08-30 00:00:00.000 UTC,30bp,87853442.70708345
2022-08-22 00:00:00.000 UTC,30bp,83473149.86128476
2022-07-08 00:00:00.000 UTC,5bp,679596241.9503467
2022-07-03 00:00:00.000 UTC,5bp,257571708.98601958
2022-04-28 00:00:00.000 UTC,5bp,696045370.242575
2022-06-30 00:00:00.000 UTC,5bp,554581715.7943861
2024-12-17 00:00:00.000 UTC,5bp,342503134.20658636
2024-04-19 00:00:00.000 UTC,30bp,58024601.6830046
2022-10-11 00:00:00.000 UTC,5bp,203087920.09168547
2022-01-18 00:00:00.000 UTC,5bp,714176374.1756723
2022-05-22 00:00:00.000 UTC,30bp,47223176.90876151
2022-07-29 00:00:00.000 UTC,5bp,769071154.275549
2022-07-16 00:00:00.000 UTC,5bp,545550610.5536773
2023-05-10 00:00:00.000 UTC,30bp,19875035.891551774
2023-11-02 00:00:00.000 UTC,5bp,275063315.7461531
2022-10-19 00:00:00.000 UTC,30bp,19254944.69290287
2025-02-13 00:00:00.000 UTC,5bp,314228535.413143
2021-08-05 00:00:00.000 UTC,5bp,607777927.7276441
2021-08-18 00:00:00.000 UTC,5bp,517039052.58422166
2021-10-23 00:00:00.000 UTC,5bp,388629464.95366466
2021-07-15 00:00:00.000 UTC,30bp,110668443.5898607
2021-09-24 00:00:00.000 UTC,30bp,181616141.47697765
2023-10-28 00:00:00.000 UTC,5bp,92883331.46634392
2023-05-28 00:00:00.000 UTC,5bp,218337588.1374598
2024-02-05 00:00:00.000 UTC,5bp,120990289.47289209
2022-11-30 00:00:00.000 UTC,5bp,534745607.30479455
2023-12-09 00:00:00.000 UTC,5bp,331653359.5587381
2024-01-07 00:00:00.000 UTC,30bp,10834688.002471656
2024-05-15 00:00:00.000 UTC,5bp,181046698.99749085
2021-12-07 00:00:00.000 UTC,30bp,126955161.46467552
2025-03-14 00:00:00.000 UTC,5bp,221541765.90475598
2021-07-03 00:00:00.000 UTC,5bp,183075622.4052725
2021-09-07 00:00:00.000 UTC,30bp,433597120.01543546
2024-04-28 00:00:00.000 UTC,30bp,20870689.234487362
2021-08-30 00:00:00.000 UTC,5bp,373107863.69130313
2021-10-11 00:00:00.000 UTC,5bp,484081805.8795517
2023-07-08 00:00:00.000 UTC,5bp,100611375.19310161
2024-05-06 00:00:00.000 UTC,30bp,32544554.837525688
2021-11-25 00:00:00.000 UTC,30bp,90428203.48352925
2024-10-27 00:00:00.000 UTC,30bp,6974917.960796658
2022-07-20 00:00:00.000 UTC,5bp,848567331.8956058
2024-02-22 00:00:00.000 UTC,5bp,282369950.966329
2024-04-20 00:00:00.000 UTC,30bp,22215833.953450665
2024-03-06 00:00:00.000 UTC,5bp,655792455.667675
2024-03-14 00:00:00.000 UTC,5bp,501212568.3604772
2025-03-05 00:00:00.000 UTC,30bp,37853583.76864501
2022-08-02 00:00:00.000 UTC,5bp,823635930.9771403
2024-10-03 00:00:00.000 UTC,30bp,4575998.936078905
2024-10-19 00:00:00.000 UTC,30bp,2568055.0711002317
2022-12-25 00:00:00.000 UTC,5bp,142579577.80460247
2021-08-09 00:00:00.000 UTC,5bp,674465891.1606551
2023-12-21 00:00:00.000 UTC,5bp,250891128.64602897
2021-10-06 00:00:00.000 UTC,5bp,499456254.1091509
2023-01-31 00:00:00.000 UTC,5bp,322135367.4004992
2023-01-23 00:00:00.000 UTC,5bp,388188505.0043606
2025-03-10 00:00:00.000 UTC,30bp,78317382.01658703
2023-02-21 00:00:00.000 UTC,30bp,32598697.41570455
2024-11-01 00:00:00.000 UTC,30bp,35236747.864263095
2021-09-20 00:00:00.000 UTC,5bp,925509317.1494062
2023-09-04 00:00:00.000 UTC,30bp,2652777.208564176
2022-09-08 00:00:00.000 UTC,30bp,79633319.2024877
2023-11-22 00:00:00.000 UTC,5bp,410510057.9730197
2023-03-22 00:00:00.000 UTC,30bp,40129342.64341129
2022-02-04 00:00:00.000 UTC,5bp,583558075.223251
2024-05-22 00:00:00.000 UTC,30bp,67663880.54005188
2022-05-18 00:00:00.000 UTC,30bp,90579579.64526865
2023-08-14 00:00:00.000 UTC,30bp,1840492.0414453465
2023-04-04 00:00:00.000 UTC,5bp,408349036.148916
2024-04-07 00:00:00.000 UTC,30bp,15426951.602904208
2021-05-09 00:00:00.000 UTC,30bp,71828272.93622762
2022-11-13 00:00:00.000 UTC,30bp,40828988.141737126
2022-12-12 00:00:00.000 UTC,5bp,191039478.36093462
2021-10-14 00:00:00.000 UTC,5bp,542811204.9511443
2021-10-19 00:00:00.000 UTC,5bp,566798754.5647948
2021-09-15 00:00:00.000 UTC,30bp,50946607.9159919
2023-09-17 00:00:00.000 UTC,5bp,71751197.92343242
2021-06-12 00:00:00.000 UTC,30bp,188904860.2270379
2022-04-03 00:00:00.000 UTC,30bp,57893128.44169137
2022-06-21 00:00:00.000 UTC,5bp,392453905.04732347
2024-06-04 00:00:00.000 UTC,5bp,208610556.74574223
2024-02-17 00:00:00.000 UTC,30bp,4704481.562842827
2022-10-23 00:00:00.000 UTC,30bp,17381044.295015097
2023-06-17 00:00:00.000 UTC,30bp,6550909.996818287
2022-08-18 00:00:00.000 UTC,5bp,470213093.6137281
2022-09-24 00:00:00.000 UTC,30bp,37390338.87082942
2022-10-18 00:00:00.000 UTC,30bp,29877071.71034185
2023-12-29 00:00:00.000 UTC,30bp,21037266.94359527
2024-01-11 00:00:00.000 UTC,30bp,32854943.764400594
2022-02-17 00:00:00.000 UTC,5bp,961635423.4330428
2023-01-02 00:00:00.000 UTC,30bp,6612717.125549644
2022-01-06 00:00:00.000 UTC,5bp,637338610.2193285
2022-05-05 00:00:00.000 UTC,30bp,59215458.43536626
2025-03-13 00:00:00.000 UTC,30bp,6122472.715709171
2022-08-10 00:00:00.000 UTC,5bp,733088503.837042
2022-08-05 00:00:00.000 UTC,30bp,80453790.16757756
2024-07-24 00:00:00.000 UTC,30bp,19961581.50707265
2022-06-29 00:00:00.000 UTC,5bp,476967186.17737997
2023-04-17 00:00:00.000 UTC,5bp,324829202.76673627
2023-11-30 00:00:00.000 UTC,30bp,4341776.013894186
2024-12-08 00:00:00.000 UTC,30bp,1655637.6300066682
2024-04-15 00:00:00.000 UTC,30bp,73428816.35553086
2022-10-07 00:00:00.000 UTC,30bp,30220541.668379344
2023-03-01 00:00:00.000 UTC,30bp,25456043.228638418
2024-09-20 00:00:00.000 UTC,30bp,3983131.4322629143
2025-02-09 00:00:00.000 UTC,5bp,193021747.77026913
2022-12-04 00:00:00.000 UTC,5bp,193461164.96203744
2022-02-25 00:00:00.000 UTC,5bp,1159985492.1532292
2022-02-20 00:00:00.000 UTC,30bp,66536407.46458447
2023-06-22 00:00:00.000 UTC,5bp,311638350.2116435
2022-05-23 00:00:00.000 UTC,5bp,714795947.3451812
2022-05-10 00:00:00.000 UTC,30bp,235928848.37547895
2024-11-17 00:00:00.000 UTC,5bp,382132865.6088532
2021-09-12 00:00:00.000 UTC,5bp,270499754.9627288
2024-10-11 00:00:00.000 UTC,30bp,8123178.950916622
2021-06-04 00:00:00.000 UTC,30bp,450687875.1109257
2023-10-08 00:00:00.000 UTC,5bp,137387084.7210579
2024-08-19 00:00:00.000 UTC,5bp,131263802.83263305
2024-03-30 00:00:00.000 UTC,5bp,140633005.4034262
2023-12-13 00:00:00.000 UTC,5bp,345238023.00715435
2024-05-27 00:00:00.000 UTC,5bp,351389475.2055556
2022-03-05 00:00:00.000 UTC,5bp,380009373.6685062
2022-05-31 00:00:00.000 UTC,5bp,587934493.969936
2023-09-25 00:00:00.000 UTC,5bp,190550660.57989064
2023-08-22 00:00:00.000 UTC,30bp,11757460.42009194
2022-10-31 00:00:00.000 UTC,30bp,57233802.985835165
2024-09-12 00:00:00.000 UTC,5bp,143904101.04785156
2021-08-30 00:00:00.000 UTC,30bp,133903636.5574708
2023-01-15 00:00:00.000 UTC,5bp,439642198.3870406
2023-01-10 00:00:00.000 UTC,30bp,8441446.10638954
2023-02-13 00:00:00.000 UTC,5bp,542434748.0057824
2021-06-28 00:00:00.000 UTC,30bp,179718005.37752926
2023-10-16 00:00:00.000 UTC,5bp,336432007.4848313
2024-08-27 00:00:00.000 UTC,5bp,246198743.6785731
2024-08-14 00:00:00.000 UTC,5bp,173325246.91382903
2022-10-15 00:00:00.000 UTC,30bp,12374092.76078213
2023-03-09 00:00:00.000 UTC,30bp,33801765.22515959
2023-03-30 00:00:00.000 UTC,30bp,19776744.980651557
2024-03-22 00:00:00.000 UTC,5bp,493720972.74443734
2024-09-28 00:00:00.000 UTC,30bp,1118021.564858171
2024-05-19 00:00:00.000 UTC,5bp,124156978.64881812
2021-12-16 00:00:00.000 UTC,5bp,817388546.4443606
2021-11-12 00:00:00.000 UTC,30bp,128014220.39143468
2023-09-30 00:00:00.000 UTC,5bp,75633613.61715147
2023-08-06 00:00:00.000 UTC,30bp,280738.545834579
2023-04-12 00:00:00.000 UTC,5bp,364499004.93327504
2023-11-01 00:00:00.000 UTC,5bp,290213249.5013065
2024-04-12 00:00:00.000 UTC,5bp,584081151.2073625
2021-05-22 00:00:00.000 UTC,30bp,356039391.81966525
2024-09-04 00:00:00.000 UTC,5bp,205930640.8029212
2021-08-01 00:00:00.000 UTC,5bp,409495819.93995064
2023-12-05 00:00:00.000 UTC,5bp,201628536.95522022
2023-01-18 00:00:00.000 UTC,30bp,58965868.42356349
2025-01-06 00:00:00.000 UTC,30bp,3685881.160941621
2022-05-02 00:00:00.000 UTC,30bp,48829330.03225978
2025-03-18 00:00:00.000 UTC,30bp,3333649.2943150396
2021-11-20 00:00:00.000 UTC,30bp,55242363.49757446
2021-11-04 00:00:00.000 UTC,30bp,86300672.81724867
2024-11-09 00:00:00.000 UTC,5bp,163722543.21718675
2024-11-04 00:00:00.000 UTC,30bp,18741985.631185677
2022-07-28 00:00:00.000 UTC,30bp,141144764.34640232
2024-07-11 00:00:00.000 UTC,30bp,30602185.57928985
2024-07-03 00:00:00.000 UTC,30bp,27705280.67373687
2022-04-19 00:00:00.000 UTC,30bp,42402715.67600222
2024-08-01 00:00:00.000 UTC,30bp,42277336.19586654
2024-12-16 00:00:00.000 UTC,30bp,7636698.557177666
2024-12-24 00:00:00.000 UTC,30bp,6213032.054912313
2025-02-04 00:00:00.000 UTC,5bp,760711896.9325235
2025-02-17 00:00:00.000 UTC,5bp,423460097.294193
2023-12-08 00:00:00.000 UTC,30bp,8655621.749830749
2022-03-13 00:00:00.000 UTC,5bp,436160971.85022396
2025-01-19 00:00:00.000 UTC,5bp,720813391.8070374
2023-06-09 00:00:00.000 UTC,5bp,129047649.89625308
2021-06-07 00:00:00.000 UTC,30bp,332380294.6159034
2021-06-20 00:00:00.000 UTC,30bp,219267539.4397618
2023-10-24 00:00:00.000 UTC,5bp,561201833.0890514
2022-09-16 00:00:00.000 UTC,30bp,57919890.93336221
2023-05-19 00:00:00.000 UTC,5bp,157080479.01090223
2024-08-06 00:00:00.000 UTC,5bp,328724695.24911654
2024-08-22 00:00:00.000 UTC,5bp,97415247.20702143
2022-11-05 00:00:00.000 UTC,5bp,291349732.6226452
2024-03-01 00:00:00.000 UTC,5bp,283493929.6705259
2025-02-01 00:00:00.000 UTC,5bp,259029743.00785485
2025-01-27 00:00:00.000 UTC,5bp,403881811.0522983
2023-06-30 00:00:00.000 UTC,5bp,533828575.6670923
2021-12-03 00:00:00.000 UTC,30bp,222453562.04511115
2022-01-14 00:00:00.000 UTC,5bp,651813596.7286879
2021-07-10 00:00:00.000 UTC,5bp,218422374.98344207
2024-11-23 00:00:00.000 UTC,5bp,349039347.2475711
2021-09-19 00:00:00.000 UTC,30bp,56433239.59367797
2024-10-23 00:00:00.000 UTC,5bp,144883352.75463036
2024-10-10 00:00:00.000 UTC,30bp,4964357.568600337
2022-04-12 00:00:00.000 UTC,5bp,1056640330.213165
2022-04-05 00:00:00.000 UTC,30bp,76323358.64783286
2023-10-31 00:00:00.000 UTC,30bp,8265120.208496988
2024-06-26 00:00:00.000 UTC,5bp,202380452.52704954
2024-09-26 00:00:00.000 UTC,5bp,166044365.43873075
2025-02-16 00:00:00.000 UTC,30bp,5422670.459759645
2021-08-16 00:00:00.000 UTC,30bp,133103522.21191375
2023-07-15 00:00:00.000 UTC,30bp,1095816.0794045208
2021-11-02 00:00:00.000 UTC,5bp,464917070.26876915
2024-10-20 00:00:00.000 UTC,30bp,14080025.415893247
2022-07-06 00:00:00.000 UTC,30bp,100573113.71158504
2023-05-31 00:00:00.000 UTC,5bp,225611778.9088913
2022-06-01 00:00:00.000 UTC,30bp,62439203.6461341
2024-09-13 00:00:00.000 UTC,5bp,97734618.25361337
2021-08-23 00:00:00.000 UTC,5bp,323660965.5110397
2021-10-26 00:00:00.000 UTC,30bp,106105692.7695907
2023-01-30 00:00:00.000 UTC,30bp,28320141.05002109
2022-03-20 00:00:00.000 UTC,30bp,49969079.87306405
2021-12-23 00:00:00.000 UTC,5bp,648925903.5445418
2021-06-05 00:00:00.000 UTC,5bp,42642207.36203779
2023-04-21 00:00:00.000 UTC,30bp,26525169.03352402
2023-05-18 00:00:00.000 UTC,5bp,160686914.04498136
2024-04-05 00:00:00.000 UTC,5bp,287456903.8528502
2021-05-31 00:00:00.000 UTC,5bp,631806.9905559082
2024-09-19 00:00:00.000 UTC,30bp,3314741.420851328
2022-12-26 00:00:00.000 UTC,5bp,73617142.81914604
2021-10-21 00:00:00.000 UTC,30bp,231651338.68646282
2024-11-26 00:00:00.000 UTC,30bp,52904433.73934984
2022-08-19 00:00:00.000 UTC,30bp,103092365.0871643
2023-04-03 00:00:00.000 UTC,5bp,406122602.6099679
2022-09-01 00:00:00.000 UTC,5bp,597478005.6641895
2022-09-15 00:00:00.000 UTC,30bp,111983493.7974762
2022-06-22 00:00:00.000 UTC,5bp,403604087.36467075
2024-08-13 00:00:00.000 UTC,5bp,175946509.8113892
2022-11-04 00:00:00.000 UTC,5bp,847601076.3328091
2024-03-24 00:00:00.000 UTC,30bp,29386949.72551708
2022-12-05 00:00:00.000 UTC,30bp,18256672.762375016
2022-12-03 00:00:00.000 UTC,5bp,198328763.4775576
2022-06-09 00:00:00.000 UTC,30bp,29958623.50029869
2021-07-28 00:00:00.000 UTC,30bp,130183540.01176253
2023-08-15 00:00:00.000 UTC,30bp,3405397.4339502268
2021-11-03 00:00:00.000 UTC,30bp,100925006.94711058
2023-02-01 00:00:00.000 UTC,30bp,30741740.511239067
2022-04-25 00:00:00.000 UTC,5bp,678078072.9538144
2022-09-09 00:00:00.000 UTC,5bp,481511598.07766855
2024-08-23 00:00:00.000 UTC,30bp,8413154.011098124
2024-03-29 00:00:00.000 UTC,30bp,16063576.315373635
2022-02-13 00:00:00.000 UTC,5bp,419047872.10492396
2022-03-22 00:00:00.000 UTC,30bp,71522248.34979406
2021-07-22 00:00:00.000 UTC,30bp,121714943.21021314
2024-11-19 00:00:00.000 UTC,30bp,38480620.323294066
2023-08-12 00:00:00.000 UTC,30bp,389510.79755804734
2022-08-29 00:00:00.000 UTC,30bp,49578660.04432681
2023-04-18 00:00:00.000 UTC,30bp,8391796.141081661
2022-11-28 00:00:00.000 UTC,5bp,325397193.9639819
2025-02-07 00:00:00.000 UTC,5bp,425072864.1444185
2021-08-27 00:00:00.000 UTC,30bp,97267083.70266594
2024-01-05 00:00:00.000 UTC,5bp,247241810.35402277
2021-10-03 00:00:00.000 UTC,30bp,90785434.1227535
2023-07-14 00:00:00.000 UTC,30bp,10231299.856189018
2025-01-20 00:00:00.000 UTC,5bp,1020119426.5021682
2024-11-11 00:00:00.000 UTC,30bp,71599635.11652538
2024-10-05 00:00:00.000 UTC,30bp,8242043.422835063
2022-07-26 00:00:00.000 UTC,5bp,571267256.0098727
2023-10-05 00:00:00.000 UTC,5bp,145655409.1300954
2023-04-06 00:00:00.000 UTC,30bp,14592846.910785865
2024-04-09 00:00:00.000 UTC,5bp,532520030.27578294
2025-02-28 00:00:00.000 UTC,5bp,766436110.0557277
2024-05-04 00:00:00.000 UTC,5bp,128423386.53534356
2022-01-28 00:00:00.000 UTC,30bp,107913149.9658523
2021-07-09 00:00:00.000 UTC,30bp,117349469.02723761
2024-11-03 00:00:00.000 UTC,30bp,22276284.045010723
2022-04-06 00:00:00.000 UTC,5bp,1151318547.64504
2022-06-10 00:00:00.000 UTC,5bp,662657162.6573154
2023-04-09 00:00:00.000 UTC,30bp,8329771.365603281
2024-04-04 00:00:00.000 UTC,30bp,35144561.76292615
2021-05-08 00:00:00.000 UTC,5bp,21374783.52690173
2021-05-21 00:00:00.000 UTC,5bp,754116.9435380427
2025-02-18 00:00:00.000 UTC,30bp,16815969.039620783
2023-07-22 00:00:00.000 UTC,30bp,5908089.445569106
2023-02-14 00:00:00.000 UTC,30bp,37989656.90015472
2024-11-12 00:00:00.000 UTC,5bp,676423080.9838084
2022-04-22 00:00:00.000 UTC,5bp,489610269.0271564
2023-10-13 00:00:00.000 UTC,30bp,5215891.77040614
2024-08-15 00:00:00.000 UTC,5bp,240311819.85958946
2024-04-25 00:00:00.000 UTC,30bp,35623437.44285876
2024-02-12 00:00:00.000 UTC,5bp,249414642.91181517
2022-10-20 00:00:00.000 UTC,30bp,24799325.840423256
2021-05-31 00:00:00.000 UTC,30bp,420326649.69529265
2023-12-15 00:00:00.000 UTC,30bp,11290842.474993324
2024-01-17 00:00:00.000 UTC,30bp,7615293.080251443
2024-01-12 00:00:00.000 UTC,30bp,52988438.7071047
2022-03-18 00:00:00.000 UTC,30bp,54439179.70658222
2024-06-11 00:00:00.000 UTC,5bp,373924995.75843406
2024-12-02 00:00:00.000 UTC,5bp,347201928.7646211
2022-10-26 00:00:00.000 UTC,5bp,820119848.1513891
2022-11-20 00:00:00.000 UTC,5bp,308466127.6973531
2025-02-08 00:00:00.000 UTC,5bp,149118653.36283422
2025-02-02 00:00:00.000 UTC,5bp,424009795.9346108
2021-08-28 00:00:00.000 UTC,5bp,188613385.50994903
2021-10-29 00:00:00.000 UTC,5bp,450845464.34500325
